country;ubigeo;departamento;provincia;distrito;latitud;longitud
PERÚ;160210;LORETO;ALTO AMAZONAS;SANTA CRUZ;-5.5133;-75.8589
PERÚ;160211;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;-6.0256;-75.8742
PERÚ;160301;LORETO;LORETO;NAUTA;-4.5014;-73.5694
PERÚ;160302;LORETO;LORETO;PARINARI;-4.6317;-74.4631
PERÚ;160303;LORETO;LORETO;TIGRE;-3.4897;-74.7817
PERÚ;160304;LORETO;LORETO;TROMPETEROS;-3.805;-75.0606
PERÚ;160305;LORETO;LORETO;URARINAS;-4.5875;-74.7672
PERÚ;160401;LORETO;MARISCAL RAMON CASTILLA;RAMON CASTILLA;-3.9061;-70.5169
PERÚ;160402;LORETO;MARISCAL RAMON CASTILLA;PEBAS;-3.3203;-71.8619
PERÚ;160403;LORETO;MARISCAL RAMON CASTILLA;YAVARI;-4.3536;-70.0417
PERÚ;160404;LORETO;MARISCAL RAMON CASTILLA;SAN PABLO;-4.0203;-71.1031
PERÚ;160501;LORETO;REQUENA;REQUENA;-5.0639;-73.8567
PERÚ;160502;LORETO;REQUENA;ALTO TAPICHE;-6.0256;-74.0942
PERÚ;160503;LORETO;REQUENA;CAPELO;-5.4053;-74.1578
PERÚ;160504;LORETO;REQUENA;EMILIO SAN MARTIN;-5.7936;-74.2839
PERÚ;160505;LORETO;REQUENA;MAQUIA;-5.7497;-74.5378
PERÚ;160506;LORETO;REQUENA;PUINAHUA;-5.2556;-74.3456
PERÚ;160507;LORETO;REQUENA;SAQUENA;-4.725;-73.5331
PERÚ;160508;LORETO;REQUENA;SOPLIN;-6.0078;-73.6925
PERÚ;160509;LORETO;REQUENA;TAPICHE;-5.6936;-74.1378
PERÚ;160510;LORETO;REQUENA;JENARO HERRERA;-4.9036;-73.6706
PERÚ;160511;LORETO;REQUENA;YAQUERANA;-5.1489;-72.8753
PERÚ;160601;LORETO;UCAYALI;CONTAMANA;-7.3506;-75.0097
PERÚ;160602;LORETO;UCAYALI;INAHUAYA;-7.1169;-75.2625
PERÚ;160603;LORETO;UCAYALI;PADRE MARQUEZ;-7.9467;-74.8408
PERÚ;160604;LORETO;UCAYALI;PAMPA HERMOSA;-7.1964;-75.2944
PERÚ;160605;LORETO;UCAYALI;SARAYACU;-6.3931;-75.1169
PERÚ;160606;LORETO;UCAYALI;VARGAS GUERRA;-6.9111;-75.1589
PERÚ;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;-4.8311;-76.555
PERÚ;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;-5.2492;-77.0414
PERÚ;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;-4.5636;-77.4172
PERÚ;160704;LORETO;DATEM DEL MARAÑON;MORONA;-4.3264;-77.2161
PERÚ;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;-4.6511;-76.5875
PERÚ;160706;LORETO;DATEM DEL MARAÑON;ANDOAS;-3.4756;-76.4336
PERÚ;160801;LORETO;PUTUMAYO;PUTUMAYO;-2.4469;-72.6681
PERÚ;160802;LORETO;PUTUMAYO;ROSA PANDURO;-1.7886;-73.4131
PERÚ;160803;LORETO;PUTUMAYO;TENIENTE MANUEL CLAVERO;-0.3733;-74.6758
PERÚ;160804;LORETO;PUTUMAYO;YAGUAS;-2.4081;-71.1767
PERÚ;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.5936;-69.1767
PERÚ;170102;MADRE DE DIOS;TAMBOPATA;INAMBARI;-13.1014;-70.3717
PERÚ;170103;MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;-12.2792;-69.1503
PERÚ;170104;MADRE DE DIOS;TAMBOPATA;LABERINTO;-12.7172;-69.5867
PERÚ;170201;MADRE DE DIOS;MANU;MANU;-12.8372;-71.3653
PERÚ;170202;MADRE DE DIOS;MANU;FITZCARRALD;-12.2653;-70.91
PERÚ;170203;MADRE DE DIOS;MANU;MADRE DE DIOS;-12.6186;-70.3942
PERÚ;170204;MADRE DE DIOS;MANU;HUEPETUHE;-12.9936;-70.5272
PERÚ;170301;MADRE DE DIOS;TAHUAMANU;IÑAPARI;-10.945;-69.5767
PERÚ;170302;MADRE DE DIOS;TAHUAMANU;IBERIA;-11.4108;-69.4869
PERÚ;170303;MADRE DE DIOS;TAHUAMANU;TAHUAMANU;-11.4547;-69.3214
PERÚ;180101;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;-17.1942;-70.9333
PERÚ;180102;MOQUEGUA;MARISCAL NIETO;CARUMAS;-16.8092;-70.6947
PERÚ;180103;MOQUEGUA;MARISCAL NIETO;CUCHUMBAYA;-16.7508;-70.6861
PERÚ;180104;MOQUEGUA;MARISCAL NIETO;SAMEGUA;-17.1822;-70.9003
PERÚ;180105;MOQUEGUA;MARISCAL NIETO;SAN CRISTOBAL;-16.7392;-70.6833
PERÚ;180106;MOQUEGUA;MARISCAL NIETO;TORATA;-17.0767;-70.8442
PERÚ;180201;MOQUEGUA;GENERAL SANCHEZ CERRO;OMATE;-16.6736;-70.9706
PERÚ;180202;MOQUEGUA;GENERAL SANCHEZ CERRO;CHOJATA;-16.3883;-70.7303
PERÚ;180203;MOQUEGUA;GENERAL SANCHEZ CERRO;COALAQUE;-16.6489;-71.0217
PERÚ;180204;MOQUEGUA;GENERAL SANCHEZ CERRO;ICHUÑA;-16.1406;-70.5356
PERÚ;180205;MOQUEGUA;GENERAL SANCHEZ CERRO;LA CAPILLA;-16.7567;-71.1792
PERÚ;180206;MOQUEGUA;GENERAL SANCHEZ CERRO;LLOQUE;-16.3239;-70.7386
PERÚ;180207;MOQUEGUA;GENERAL SANCHEZ CERRO;MATALAQUE;-16.4811;-70.8267
PERÚ;180208;MOQUEGUA;GENERAL SANCHEZ CERRO;PUQUINA;-16.6253;-71.1839
PERÚ;180209;MOQUEGUA;GENERAL SANCHEZ CERRO;QUINISTAQUILLAS;-16.7489;-70.8803
PERÚ;180210;MOQUEGUA;GENERAL SANCHEZ CERRO;UBINAS;-16.3867;-70.8556
PERÚ;180211;MOQUEGUA;GENERAL SANCHEZ CERRO;YUNGA;-16.195;-70.6778
PERÚ;180301;MOQUEGUA;ILO;ILO;-17.625;-71.3433
PERÚ;180302;MOQUEGUA;ILO;EL ALGARROBAL;-17.6228;-71.2683
PERÚ;180303;MOQUEGUA;ILO;PACOCHA;-17.6108;-71.3403
PERÚ;190101;PASCO;PASCO;CHAUPIMARCA;-10.6825;-76.2569
PERÚ;190102;PASCO;PASCO;HUACHON;-10.6364;-75.9511
PERÚ;190103;PASCO;PASCO;HUARIACA;-10.4392;-76.1917
PERÚ;190104;PASCO;PASCO;HUAYLLAY;-11.0019;-76.3647
PERÚ;190105;PASCO;PASCO;NINACACA;-10.8556;-76.1131
PERÚ;190106;PASCO;PASCO;PALLANCHACRA;-10.4153;-76.2356
PERÚ;190107;PASCO;PASCO;PAUCARTAMBO;-10.7744;-75.8133
PERÚ;190108;PASCO;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN;-10.49;-76.1961
PERÚ;190109;PASCO;PASCO;SIMON BOLIVAR;-10.6892;-76.3164
PERÚ;190110;PASCO;PASCO;TICLACAYAN;-10.535;-76.1642
PERÚ;190111;PASCO;PASCO;TINYAHUARCO;-10.7697;-76.2769
PERÚ;190112;PASCO;PASCO;VICCO;-10.8383;-76.2383
PERÚ;190113;PASCO;PASCO;YANACANCHA;-10.6633;-76.2531
PERÚ;190201;PASCO;DANIEL ALCIDES CARRION;YANAHUANCA;-10.4914;-76.5164
PERÚ;190202;PASCO;DANIEL ALCIDES CARRION;CHACAYAN;-10.4344;-76.4372
PERÚ;190203;PASCO;DANIEL ALCIDES CARRION;GOYLLARISQUIZGA;-10.4731;-76.4083
PERÚ;190204;PASCO;DANIEL ALCIDES CARRION;PAUCAR;-10.3711;-76.4433
PERÚ;190205;PASCO;DANIEL ALCIDES CARRION;SAN PEDRO DE PILLAO;-10.4389;-76.4953
PERÚ;190206;PASCO;DANIEL ALCIDES CARRION;SANTA ANA DE TUSI;-10.4725;-76.3536
PERÚ;190207;PASCO;DANIEL ALCIDES CARRION;TAPUC;-10.4547;-76.4625
PERÚ;190208;PASCO;DANIEL ALCIDES CARRION;VILCABAMBA;-10.4786;-76.4469
PERÚ;190301;PASCO;OXAPAMPA;OXAPAMPA;-10.575;-75.4047
PERÚ;190302;PASCO;OXAPAMPA;CHONTABAMBA;-10.6022;-75.4389
PERÚ;190303;PASCO;OXAPAMPA;HUANCABAMBA;-10.4261;-75.5239
PERÚ;190304;PASCO;OXAPAMPA;PALCAZU;-10.1842;-75.1481
PERÚ;190305;PASCO;OXAPAMPA;POZUZO;-10.0711;-75.5503
PERÚ;190306;PASCO;OXAPAMPA;PUERTO BERMUDEZ;-10.2992;-74.9372
PERÚ;190307;PASCO;OXAPAMPA;VILLA RICA;-10.7392;-75.2758
PERÚ;190308;PASCO;OXAPAMPA;CONSTITUCION;-9.8564;-75.0169
PERÚ;200101;PIURA;PIURA;PIURA;-5.1525;-80.6578
PERÚ;200104;PIURA;PIURA;CASTILLA;-5.2014;-80.6228
PERÚ;200105;PIURA;PIURA;CATACAOS;-5.2672;-80.6725
PERÚ;200107;PIURA;PIURA;CURA MORI;-5.3236;-80.6656
PERÚ;200108;PIURA;PIURA;EL TALLAN;-5.4092;-80.6811
PERÚ;200109;PIURA;PIURA;LA ARENA;-5.3431;-80.7036
PERÚ;200110;PIURA;PIURA;LA UNION;-5.3883;-80.7372
PERÚ;200111;PIURA;PIURA;LAS LOMAS;-4.65;-80.2392
PERÚ;200114;PIURA;PIURA;TAMBO GRANDE;-4.9281;-80.3372
PERÚ;200115;PIURA;PIURA;VEINTISEIS DE OCTUBRE;-5.1792;-80.6781
PERÚ;200201;PIURA;AYABACA;AYABACA;-4.6406;-79.7153
PERÚ;200202;PIURA;AYABACA;FRIAS;-4.9317;-79.9475
PERÚ;200203;PIURA;AYABACA;JILILI;-4.5847;-79.7972
PERÚ;200204;PIURA;AYABACA;LAGUNAS;-4.7892;-79.845
PERÚ;200205;PIURA;AYABACA;MONTERO;-4.6322;-79.8289
PERÚ;200206;PIURA;AYABACA;PACAIPAMPA;-4.9956;-79.6678
PERÚ;200207;PIURA;AYABACA;PAIMAS;-4.6275;-79.9456
PERÚ;200208;PIURA;AYABACA;SAPILLICA;-4.7792;-79.9822
PERÚ;200209;PIURA;AYABACA;SICCHEZ;-4.57;-79.7639
PERÚ;200210;PIURA;AYABACA;SUYO;-4.5128;-80.0025
PERÚ;200301;PIURA;HUANCABAMBA;HUANCABAMBA;-5.2386;-79.4503
PERÚ;200302;PIURA;HUANCABAMBA;CANCHAQUE;-5.3758;-79.6056
PERÚ;200303;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;-5.1483;-79.4283
PERÚ;200304;PIURA;HUANCABAMBA;HUARMACA;-5.5681;-79.5244
PERÚ;200305;PIURA;HUANCABAMBA;LALAQUIZ;-5.2158;-79.68
PERÚ;200306;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;-5.4019;-79.6061
PERÚ;200307;PIURA;HUANCABAMBA;SONDOR;-5.3156;-79.4097
PERÚ;200308;PIURA;HUANCABAMBA;SONDORILLO;-5.3394;-79.4286
PERÚ;200401;PIURA;MORROPON;CHULUCANAS;-5.0972;-80.1603
PERÚ;200402;PIURA;MORROPON;BUENOS AIRES;-5.2669;-79.9669
PERÚ;200403;PIURA;MORROPON;CHALACO;-5.0411;-79.7956
PERÚ;200404;PIURA;MORROPON;LA MATANZA;-5.2136;-80.0906
PERÚ;200405;PIURA;MORROPON;MORROPON;-5.1861;-79.9692
PERÚ;200406;PIURA;MORROPON;SALITRAL;-5.3419;-79.8336
PERÚ;200407;PIURA;MORROPON;SAN JUAN DE BIGOTE;-5.3194;-79.7861
PERÚ;200408;PIURA;MORROPON;SANTA CATALINA DE MOSSA;-5.1028;-79.885
PERÚ;200409;PIURA;MORROPON;SANTO DOMINGO;-5.0294;-79.8758
PERÚ;200410;PIURA;MORROPON;YAMANGO;-5.1808;-79.7511
PERÚ;200501;PIURA;PAITA;PAITA;-5.0931;-81.0994
PERÚ;200502;PIURA;PAITA;AMOTAPE;-4.8819;-81.0153
PERÚ;200503;PIURA;PAITA;ARENAL;-4.8836;-81.0264
PERÚ;200504;PIURA;PAITA;COLAN;-4.9006;-81.0564
PERÚ;200505;PIURA;PAITA;LA HUACA;-4.9103;-80.9614
PERÚ;200506;PIURA;PAITA;TAMARINDO;-4.8783;-80.9758
PERÚ;200507;PIURA;PAITA;VICHAYAL;-4.8642;-81.0731
PERÚ;200601;PIURA;SULLANA;SULLANA;-4.8906;-80.6878
PERÚ;200602;PIURA;SULLANA;BELLAVISTA;-4.89;-80.6803
PERÚ;200603;PIURA;SULLANA;IGNACIO ESCUDERO;-4.8461;-80.8731
PERÚ;200604;PIURA;SULLANA;LANCONES;-4.6328;-80.5456
PERÚ;200605;PIURA;SULLANA;MARCAVELICA;-4.8817;-80.7036
PERÚ;200606;PIURA;SULLANA;MIGUEL CHECA;-4.9003;-80.8147
PERÚ;200607;PIURA;SULLANA;QUERECOTILLO;-4.8392;-80.6483
PERÚ;200608;PIURA;SULLANA;SALITRAL;-4.8569;-80.6808
PERÚ;200701;PIURA;TALARA;PARIÑAS;-4.5794;-81.2694
PERÚ;200702;PIURA;TALARA;EL ALTO;-4.2686;-81.2214
PERÚ;200703;PIURA;TALARA;LA BREA;-4.6547;-81.3058
PERÚ;200704;PIURA;TALARA;LOBITOS;-4.4569;-81.285
PERÚ;200705;PIURA;TALARA;LOS ORGANOS;-4.1792;-81.1294
PERÚ;200706;PIURA;TALARA;MANCORA;-4.1069;-81.0539
PERÚ;200801;PIURA;SECHURA;SECHURA;-5.5572;-80.8222
PERÚ;200802;PIURA;SECHURA;BELLAVISTA DE LA UNION;-5.4403;-80.755
PERÚ;200803;PIURA;SECHURA;BERNAL;-5.4589;-80.7419
PERÚ;200804;PIURA;SECHURA;CRISTO NOS VALGA;-5.4931;-80.7411
PERÚ;200805;PIURA;SECHURA;VICE;-5.4222;-80.7764
PERÚ;200806;PIURA;SECHURA;RINCONADA LLICUAR;-5.4636;-80.7653
PERÚ;210101;PUNO;PUNO;PUNO;-15.8403;-70.0281
PERÚ;210102;PUNO;PUNO;ACORA;-15.9736;-69.7978
PERÚ;210103;PUNO;PUNO;AMANTANI;-15.6572;-69.7183
PERÚ;210104;PUNO;PUNO;ATUNCOLLA;-15.6883;-70.1439
PERÚ;210105;PUNO;PUNO;CAPACHICA;-15.6417;-69.8308
PERÚ;210106;PUNO;PUNO;CHUCUITO;-15.8947;-69.8894
PERÚ;210107;PUNO;PUNO;COATA;-15.5714;-69.9506
PERÚ;210108;PUNO;PUNO;HUATA;-15.615;-69.9714
PERÚ;210109;PUNO;PUNO;MAÑAZO;-15.8011;-70.3433
PERÚ;210110;PUNO;PUNO;PAUCARCOLLA;-15.7456;-70.0561
PERÚ;210111;PUNO;PUNO;PICHACANI;-16.15;-70.0633
PERÚ;210112;PUNO;PUNO;PLATERIA;-15.9483;-69.8333
PERÚ;210113;PUNO;PUNO;SAN ANTONIO;-16.1406;-70.3439
PERÚ;210114;PUNO;PUNO;TIQUILLACA;-15.7969;-70.1867
PERÚ;210115;PUNO;PUNO;VILQUE;-15.7667;-70.2589
PERÚ;210201;PUNO;AZANGARO;AZANGARO;-14.9081;-70.1956
PERÚ;210202;PUNO;AZANGARO;ACHAYA;-15.2847;-70.1611
PERÚ;210203;PUNO;AZANGARO;ARAPA;-15.1389;-70.11
PERÚ;210204;PUNO;AZANGARO;ASILLO;-14.7864;-70.3536
PERÚ;210205;PUNO;AZANGARO;CAMINACA;-15.3247;-70.0728
PERÚ;210206;PUNO;AZANGARO;CHUPA;-15.1058;-69.9872
PERÚ;210207;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;-15.0339;-70.3381
PERÚ;210208;PUNO;AZANGARO;MUÑANI;-14.7708;-69.9556
PERÚ;210209;PUNO;AZANGARO;POTONI;-14.39;-70.105
PERÚ;210210;PUNO;AZANGARO;SAMAN;-15.2919;-70.0172
PERÚ;210211;PUNO;AZANGARO;SAN ANTON;-14.5839;-70.3172
PERÚ;210212;PUNO;AZANGARO;SAN JOSE;-14.6803;-70.16
PERÚ;210213;PUNO;AZANGARO;SAN JUAN DE SALINAS;-14.9914;-70.1061
PERÚ;210214;PUNO;AZANGARO;SANTIAGO DE PUPUJA;-15.0528;-70.2781
PERÚ;210215;PUNO;AZANGARO;TIRAPATA;-14.955;-70.4028
PERÚ;210301;PUNO;CARABAYA;MACUSANI;-14.0686;-70.4311
PERÚ;210302;PUNO;CARABAYA;AJOYANI;-14.2294;-70.2236
PERÚ;210303;PUNO;CARABAYA;AYAPATA;-13.7767;-70.3228
PERÚ;210304;PUNO;CARABAYA;COASA;-13.9892;-70.0158
PERÚ;210305;PUNO;CARABAYA;CORANI;-13.8686;-70.6044
PERÚ;210306;PUNO;CARABAYA;CRUCERO;-14.3617;-70.0236
PERÚ;210307;PUNO;CARABAYA;ITUATA;-13.8764;-70.2139
PERÚ;210308;PUNO;CARABAYA;OLLACHEA;-13.7939;-70.4725
PERÚ;210309;PUNO;CARABAYA;SAN GABAN;-13.4383;-70.4028
PERÚ;210310;PUNO;CARABAYA;USICAYOS;-14.1253;-69.9675
PERÚ;210401;PUNO;CHUCUITO;JULI;-16.2128;-69.4594
PERÚ;210402;PUNO;CHUCUITO;DESAGUADERO;-16.5644;-69.0394
PERÚ;210403;PUNO;CHUCUITO;HUACULLANI;-16.6306;-69.3219
PERÚ;210404;PUNO;CHUCUITO;KELLUYO;-16.7269;-69.2503
PERÚ;210405;PUNO;CHUCUITO;PISACOMA;-16.9086;-69.3714
PERÚ;210406;PUNO;CHUCUITO;POMATA;-16.2736;-69.2928
PERÚ;210407;PUNO;CHUCUITO;ZEPITA;-16.4969;-69.1033
PERÚ;210501;PUNO;EL COLLAO;ILAVE;-16.0869;-69.6381
PERÚ;210502;PUNO;EL COLLAO;CAPAZO;-17.1839;-69.7444
PERÚ;210503;PUNO;EL COLLAO;PILCUYO;-16.1108;-69.5542
PERÚ;210504;PUNO;EL COLLAO;SANTA ROSA;-16.7422;-69.7167
PERÚ;210505;PUNO;EL COLLAO;CONDURIRI;-16.6219;-69.7086
PERÚ;210601;PUNO;HUANCANE;HUANCANE;-15.2008;-69.7678
PERÚ;210602;PUNO;HUANCANE;COJATA;-15.0153;-69.3656
PERÚ;210603;PUNO;HUANCANE;HUATASANI;-15.0594;-69.8019
PERÚ;210604;PUNO;HUANCANE;INCHUPALLA;-15.0097;-69.6828
PERÚ;210605;PUNO;HUANCANE;PUSI;-15.4419;-69.9297
PERÚ;210606;PUNO;HUANCANE;ROSASPATA;-15.2347;-69.5275
PERÚ;210607;PUNO;HUANCANE;TARACO;-15.2972;-69.9783
PERÚ;210608;PUNO;HUANCANE;VILQUE CHICO;-15.2139;-69.6892
PERÚ;210701;PUNO;LAMPA;LAMPA;-15.3647;-70.3678
PERÚ;210702;PUNO;LAMPA;CABANILLA;-15.6203;-70.3456
PERÚ;210703;PUNO;LAMPA;CALAPUJA;-15.3106;-70.2217
PERÚ;210704;PUNO;LAMPA;NICASIO;-15.2356;-70.2611
PERÚ;210705;PUNO;LAMPA;OCUVIRI;-15.1139;-70.9092
PERÚ;210706;PUNO;LAMPA;PALCA;-15.2369;-70.5981
PERÚ;210707;PUNO;LAMPA;PARATIA;-15.4542;-70.5997
PERÚ;210708;PUNO;LAMPA;PUCARA;-15.0417;-70.3678
PERÚ;210709;PUNO;LAMPA;SANTA LUCIA;-15.6994;-70.6064
PERÚ;210710;PUNO;LAMPA;VILAVILA;-15.1883;-70.66
PERÚ;210801;PUNO;MELGAR;AYAVIRI;-14.8817;-70.5894
PERÚ;210802;PUNO;MELGAR;ANTAUTA;-14.2997;-70.2922
PERÚ;210803;PUNO;MELGAR;CUPI;-14.905;-70.8667
PERÚ;210804;PUNO;MELGAR;LLALLI;-14.9481;-70.8806
PERÚ;210805;PUNO;MELGAR;MACARI;-14.7717;-70.9033
PERÚ;210806;PUNO;MELGAR;NUÑOA;-14.4761;-70.6364
PERÚ;210807;PUNO;MELGAR;ORURILLO;-14.7278;-70.5122
PERÚ;210808;PUNO;MELGAR;SANTA ROSA;-14.6075;-70.7878
PERÚ;210809;PUNO;MELGAR;UMACHIRI;-14.8539;-70.7539
PERÚ;210901;PUNO;MOHO;MOHO;-15.3603;-69.4997
PERÚ;210902;PUNO;MOHO;CONIMA;-15.4578;-69.4378
PERÚ;210903;PUNO;MOHO;HUAYRAPATA;-15.3214;-69.3411
PERÚ;210904;PUNO;MOHO;TILALI;-15.515;-69.3481
PERÚ;211001;PUNO;SAN ANTONIO DE PUTINA;PUTINA;-14.9142;-69.8689
PERÚ;211002;PUNO;SAN ANTONIO DE PUTINA;ANANEA;-14.6786;-69.535
PERÚ;211003;PUNO;SAN ANTONIO DE PUTINA;PEDRO VILCA APAZA;-15.0636;-69.8817
PERÚ;211004;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;-14.8936;-69.7303
PERÚ;211005;PUNO;SAN ANTONIO DE PUTINA;SINA;-14.4967;-69.2803
PERÚ;211101;PUNO;SAN ROMAN;JULIACA;-15.4839;-70.1333
PERÚ;211102;PUNO;SAN ROMAN;CABANA;-15.6492;-70.3219
PERÚ;211103;PUNO;SAN ROMAN;CABANILLAS;-15.6444;-70.3539
PERÚ;211104;PUNO;SAN ROMAN;CARACOTO;-15.5675;-70.1025
PERÚ;211105;PUNO;SAN ROMAN;SAN MIGUEL;-15.4603;-70.1269
PERÚ;211201;PUNO;SANDIA;SANDIA;-14.3222;-69.4664
PERÚ;211202;PUNO;SANDIA;CUYOCUYO;-14.4703;-69.5372
PERÚ;211203;PUNO;SANDIA;LIMBANI;-14.1497;-69.6906
PERÚ;211204;PUNO;SANDIA;PATAMBUCO;-14.3617;-69.6194
PERÚ;211205;PUNO;SANDIA;PHARA;-14.1519;-69.6653
PERÚ;211206;PUNO;SANDIA;QUIACA;-14.4222;-69.345
PERÚ;211207;PUNO;SANDIA;SAN JUAN DEL ORO;-14.2208;-69.1536
PERÚ;211208;PUNO;SANDIA;YANAHUAYA;-14.2586;-69.1694
PERÚ;211209;PUNO;SANDIA;ALTO INAMBARI;-14.09;-69.2433
PERÚ;211210;PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCO;-14.1125;-69.0478
PERÚ;211301;PUNO;YUNGUYO;YUNGUYO;-16.2267;-69.0956
PERÚ;211302;PUNO;YUNGUYO;ANAPIA;-16.3139;-68.8528
PERÚ;211303;PUNO;YUNGUYO;COPANI;-16.4;-69.0403
PERÚ;211304;PUNO;YUNGUYO;CUTURAPI;-16.2706;-69.1769
PERÚ;211305;PUNO;YUNGUYO;OLLARAYA;-16.2197;-68.9911
PERÚ;211306;PUNO;YUNGUYO;TINICACHI;-16.1986;-68.9617
PERÚ;211307;PUNO;YUNGUYO;UNICACHI;-16.2236;-68.9811
PERÚ;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-6.0347;-76.9742
PERÚ;220102;SAN MARTIN;MOYOBAMBA;CALZADA;-6.0303;-77.0667
PERÚ;220103;SAN MARTIN;MOYOBAMBA;HABANA;-6.0797;-77.0914
PERÚ;220104;SAN MARTIN;MOYOBAMBA;JEPELACIO;-6.1081;-76.9153
PERÚ;220105;SAN MARTIN;MOYOBAMBA;SORITOR;-6.1394;-77.1025
PERÚ;220106;SAN MARTIN;MOYOBAMBA;YANTALO;-5.9744;-77.0208
PERÚ;220201;SAN MARTIN;BELLAVISTA;BELLAVISTA;-7.0522;-76.5897
PERÚ;220202;SAN MARTIN;BELLAVISTA;ALTO BIAVO;-7.2558;-76.4767
PERÚ;220203;SAN MARTIN;BELLAVISTA;BAJO BIAVO;-7.1017;-76.4719
PERÚ;220204;SAN MARTIN;BELLAVISTA;HUALLAGA;-7.1311;-76.6486
PERÚ;220205;SAN MARTIN;BELLAVISTA;SAN PABLO;-6.8097;-76.5747
PERÚ;220206;SAN MARTIN;BELLAVISTA;SAN RAFAEL;-7.0231;-76.4658
PERÚ;220301;SAN MARTIN;EL DORADO;SAN JOSE DE SISA;-6.6139;-76.6953
PERÚ;220302;SAN MARTIN;EL DORADO;AGUA BLANCA;-6.7253;-76.6953
PERÚ;220303;SAN MARTIN;EL DORADO;SAN MARTIN;-6.5144;-76.7406
PERÚ;220304;SAN MARTIN;EL DORADO;SANTA ROSA;-6.7464;-76.6236
PERÚ;220305;SAN MARTIN;EL DORADO;SHATOJA;-6.5283;-76.72
PERÚ;220401;SAN MARTIN;HUALLAGA;SAPOSOA;-6.9367;-76.7722
PERÚ;220402;SAN MARTIN;HUALLAGA;ALTO SAPOSOA;-6.7647;-76.8136
PERÚ;220403;SAN MARTIN;HUALLAGA;EL ESLABON;-7.0217;-76.7233
PERÚ;220404;SAN MARTIN;HUALLAGA;PISCOYACU;-6.9811;-76.7694
PERÚ;220405;SAN MARTIN;HUALLAGA;SACANCHE;-7.07;-76.7136
PERÚ;220406;SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA;-7.0919;-76.6414
PERÚ;220501;SAN MARTIN;LAMAS;LAMAS;-6.4239;-76.5233
PERÚ;220502;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;-6.3558;-76.7753
PERÚ;220503;SAN MARTIN;LAMAS;BARRANQUITA;-6.2522;-76.0333
PERÚ;220504;SAN MARTIN;LAMAS;CAYNARACHI;-6.3308;-76.2842
PERÚ;220505;SAN MARTIN;LAMAS;CUÑUMBUQUI;-6.5106;-76.4817
PERÚ;220506;SAN MARTIN;LAMAS;PINTO RECODO;-6.3792;-76.6044
PERÚ;220507;SAN MARTIN;LAMAS;RUMISAPA;-6.4489;-76.4717
PERÚ;220508;SAN MARTIN;LAMAS;SAN ROQUE DE CUMBAZA;-6.3856;-76.4386
PERÚ;220509;SAN MARTIN;LAMAS;SHANAO;-6.4117;-76.5942
PERÚ;220510;SAN MARTIN;LAMAS;TABALOSOS;-6.3894;-76.6342
PERÚ;220511;SAN MARTIN;LAMAS;ZAPATERO;-6.5297;-76.4942
PERÚ;220601;SAN MARTIN;MARISCAL CACERES;JUANJUI;-7.1767;-76.7239
PERÚ;220602;SAN MARTIN;MARISCAL CACERES;CAMPANILLA;-7.4831;-76.6497
PERÚ;220603;SAN MARTIN;MARISCAL CACERES;HUICUNGO;-7.3169;-76.7772
PERÚ;220604;SAN MARTIN;MARISCAL CACERES;PACHIZA;-7.2981;-76.7733
PERÚ;220605;SAN MARTIN;MARISCAL CACERES;PAJARILLO;-7.1767;-76.6886
PERÚ;220701;SAN MARTIN;PICOTA;PICOTA;-6.92;-76.3303
PERÚ;220702;SAN MARTIN;PICOTA;BUENOS AIRES;-6.7917;-76.3278
PERÚ;220703;SAN MARTIN;PICOTA;CASPISAPA;-6.9564;-76.4186
PERÚ;220704;SAN MARTIN;PICOTA;PILLUANA;-6.7767;-76.2917
PERÚ;220705;SAN MARTIN;PICOTA;PUCACACA;-6.8489;-76.3411
PERÚ;220706;SAN MARTIN;PICOTA;SAN CRISTOBAL;-6.9919;-76.4178
PERÚ;220707;SAN MARTIN;PICOTA;SAN HILARION;-7.0039;-76.4394
PERÚ;220708;SAN MARTIN;PICOTA;SHAMBOYACU;-7.0242;-76.1328
PERÚ;220709;SAN MARTIN;PICOTA;TINGO DE PONASA;-6.9361;-76.2539
PERÚ;220710;SAN MARTIN;PICOTA;TRES UNIDOS;-6.8058;-76.2322
PERÚ;220801;SAN MARTIN;RIOJA;RIOJA;-6.0625;-77.1683
PERÚ;220802;SAN MARTIN;RIOJA;AWAJUN;-5.8161;-77.3828
